DFS_Recursive, 2862, 5766, 7339.74, 4362.14, 1433.98
Dijkstra, 94, 6635, 27606.9, 26787, 20.463
A*, 62, 180, 252.709, 221.379, 30.208
BFS_Iterative, 117, 9203, 317.028, 235.437, 55.541
BFS_Recursive, 117, 9203, 305.179, 240.358, 55.541
DFS_Iterative, 2695, 10000, 7879.29, 4183.63, 1343.07
DFS_Recursive, 2695, 10000, 7865.22, 4204.82, 1343.07
Dijkstra, 119, 13783, 98680.6, 98731.4, 26.433
A*, 117, 317, 1615.47, 1376.97, 36.508
BFS_Iterative, 33, 2230, 73.832, 38.891, 12.289
BFS_Recursive, 33, 2230, 71.81, 38.87, 12.289
DFS_Iterative, 231, 6903, 7495.46, 338.256, 115.569
DFS_Recursive, 231, 6903, 7926.56, 338.634, 115.569
Dijkstra, 39, 3168, 20744, 19828.7, 9.419
A*, 33, 91, 325.308, 283.989, 14.664
BFS_Iterative, 84, 8591, 275.826, 101.722, 38.346
BFS_Recursive, 84, 8591, 263.409, 101.727, 38.346
DFS_Iterative, 2390, 4832, 2978.13, 3756.76, 1179.82
DFS_Recursive, 2390, 4832, 2956.08, 3715.87, 1179.82
Dijkstra, 90, 13413, 72540, 72167, 22.548
A*, 84, 220, 1134.15, 962.675, 29.453
BFS_Iterative, 40, 3104, 114.229, 54.826, 19.929
BFS_Recursive, 40, 3104, 109.213, 52.831, 19.929
DFS_Iterative, 580, 1248, 1590.09, 909.89, 289.493
DFS_Recursive, 580, 1248, 1594.47, 898.764, 289.493
Dijkstra, 40, 4692, 20611, 20884.2, 11.201
A*, 40, 107, 545.08, 464.769, 14.427
BFS_Iterative, 118, 9083, 348.241, 163.563, 55.371
BFS_Recursive, 118, 9083, 335.062, 163.992, 55.371
DFS_Iterative, 4006, 10000, 3434.2, 6370.71, 2019.78
DFS_Recursive, 4006, 10000, 3595.51, 6144.35, 2019.78
Dijkstra, 132, 14325, 85954.4, 85491.5, 30.475
A*, 118, 316, 1775.18, 1511.37, 44.901
BFS_Iterative, 66, 7180, 229.386, 83.776, 31.945
BFS_Recursive, 66, 7180, 215.394, 84.774, 31.945
DFS_Iterative, 1586, 5571, 2687.2, 2419.71, 808.078
DFS_Recursive, 1586, 5571, 2657.91, 2411.84, 808.078
Dijkstra, 68, 10804, 50150.2, 49258.7, 17.973
A*, 66, 173, 886.338, 737.149, 19.422
BFS_Iterative, 57, 2873, 77.119, 36.922, 27.422
BFS_Recursive, 57, 2873, 73.941, 37.897, 27.422
DFS_Iterative, 2239, 10000, 7761.52, 3398.96, 1108.46
DFS_Recursive, 2239, 10000, 7738.88, 3396.67, 1108.46
Dijkstra, 63, 4086, 15747.4, 15677.5, 15.474
A*, 57, 162, 316.394, 279.958, 21.476
BFS_Iterative, 23, 1080, 41.887, 25.931, 11.022
BFS_Recursive, 23, 1080, 39.897, 24.933, 11.022
DFS_Iterative, 617, 1322, 7077.16, 926.789, 317.876
DFS_Recursive, 617, 1322, 7232.91, 1097.32, 317.876
Dijkstra, 23, 1134, 5664.09, 5524.12, 5.246
A*, 23, 57, 209.413, 176.529, 8.074
BFS_Iterative, 53, 2941, 205.451, 155.583, 24.39
BFS_Recursive, 53, 2941, 201.462, 155.138, 24.39
DFS_Iterative, 2231, 5499, 1374.14, 3428.92, 1106.15
DFS_Recursive, 2231, 5499, 1370.71, 3395.14, 1106.15
Dijkstra, 65, 5067, 49694.7, 50172.1, 14.507
A*, 53, 149, 1423.41, 1221.39, 19.71
BFS_Iterative, 66, 6122, 185.504, 84.853, 33.405
BFS_Recursive, 66, 6122, 176.885, 84.774, 33.405
DFS_Iterative, 862, 10000, 7819.02, 1274.15, 428.344
DFS_Recursive, 862, 10000, 7804.38, 1278.15, 428.344
Dijkstra, 68, 9205, 63596.9, 63489.4, 16.998
A*, 66, 177, 625.356, 543.545, 22.914
BFS_Iterative, 50, 2721, 162.533, 96.742, 23.621
BFS_Recursive, 50, 2721, 146.609, 97.749, 23.621
DFS_Iterative, 1352, 2761, 3094.72, 2022.36, 669.368
DFS_Recursive, 1352, 2761, 3094.15, 2029.98, 669.368
Dijkstra, 50, 3929, 25693, 25589.2, 13.819
A*, 50, 127, 932.997, 806.063, 16.689
BFS_Iterative, 38, 2708, 133.661, 79.79, 19.91
BFS_Recursive, 38, 2708, 131.621, 80.812, 19.91
DFS_Iterative, 1200, 9333, 4045.75, 1837.28, 589.671
DFS_Recursive, 1200, 9333, 4080.82, 1867.09, 589.671
Dijkstra, 40, 3941, 32367.6, 32392.6, 9.921
A*, 38, 111, 866.645, 759.413, 11.635
BFS_Iterative, 80, 4232, 238.361, 194.878, 38.08
BFS_Recursive, 80, 4232, 229.936, 196.448, 38.08
DFS_Iterative, 2570, 5103, 5331.03, 3817.87, 1290.28
DFS_Recursive, 2570, 5103, 5319.01, 3904.4, 1290.28
Dijkstra, 86, 5501, 47428.7, 46513.2, 20.934
A*, 80, 217, 1681.33, 1428.72, 25.731
BFS_Iterative, 8, 99, 21.942, 19.946, 3.12
BFS_Recursive, 8, 99, 22.938, 19.947, 3.12
DFS_Iterative, 206, 502, 50.864, 318.115, 103.088
DFS_Recursive, 206, 502, 52.858, 316.725, 103.088
Dijkstra, 8, 73, 830.804, 827.505, 1.856
A*, 8, 19, 183.51, 156.092, 2.097
BFS_Iterative, 97, 9240, 325.13, 138.657, 43.928
BFS_Recursive, 97, 9240, 307.18, 136.605, 43.928
DFS_Iterative, 1965, 7325, 3965.44, 2964.9, 984.825
DFS_Recursive, 1965, 7325, 3952.38, 2953.24, 984.825
Dijkstra, 99, 13722, 74361.3, 75416.5, 22.871
A*, 97, 252, 1685.01, 1395.63, 32.781
BFS_Iterative, 100, 6388, 268.788, 138.739, 48.465
BFS_Recursive, 100, 6388, 256.205, 138.675, 48.465
DFS_Iterative, 506, 10000, 2244.05, 789.151, 261.092
DFS_Recursive, 506, 10000, 2239.56, 777.114, 261.092
Dijkstra, 120, 12678, 66223.5, 66769.9, 31.774
A*, 100, 286, 1443.04, 1248.72, 46.39
BFS_Iterative, 70, 7487, 192.82, 72.379, 35.932
BFS_Recursive, 70, 7487, 181.017, 71.823, 35.932
DFS_Iterative, 862, 1807, 8164.82, 1308.41, 451.303
DFS_Recursive, 862, 1807, 8152.07, 1299.25, 451.303
Dijkstra, 76, 11583, 74622.3, 74583, 18.751
A*, 70, 195, 446.121, 402.982, 28.701
BFS_Iterative, 65, 4971, 193.695, 89.275, 31.249
BFS_Recursive, 65, 4971, 183.939, 87.792, 31.249
DFS_Iterative, 2529, 5917, 5603.14, 3960.98, 1242.8
DFS_Recursive, 2529, 5917, 6192.34, 4456.02, 1242.8
Dijkstra, 71, 8058, 48655.6, 47612.4, 18.093
A*, 65, 175, 919.881, 789.471, 23.621
BFS_Iterative, 116, 8701, 289.323, 110.132, 58.419
BFS_Recursive, 116, 8701, 315.205, 109.302, 58.419
DFS_Iterative, 2514, 7825, 3046.19, 4062.74, 1275.5
DFS_Recursive, 2514, 7825, 3118.74, 4122, 1275.5
Dijkstra, 116, 13660, 79337.2, 79445.8, 29.971
A*, 116, 309, 1668.51, 1346.72, 38.373
BFS_Iterative, 82, 7130, 270.526, 165.048, 37.629
BFS_Recursive, 82, 7130, 256.616, 171.746, 37.629
DFS_Iterative, 1072, 6967, 8216.74, 1750.93, 529.852
DFS_Recursive, 1072, 6967, 8264.38, 1756.04, 529.852
Dijkstra, 96, 11473, 93470, 93769.9, 23.294
A*, 82, 222, 1257.66, 1064.29, 32.573
BFS_Iterative, 70, 6057, 216.851, 91.755, 35.035
BFS_Recursive, 70, 6057, 205.106, 95.723, 35.035
DFS_Iterative, 1922, 10000, 5556.14, 3076.35, 948.66
DFS_Recursive, 1922, 10000, 5532.3, 3101.93, 948.66
Dijkstra, 72, 7585, 38953.4, 37663.5, 16.656
A*, 70, 180, 979.972, 819.457, 20.607
BFS_Iterative, 144, 9234, 309.451, 121.486, 73.85
BFS_Recursive, 144, 9234, 299.227, 121.13, 73.85
DFS_Iterative, 4130, 8278, 3850.42, 6565.76, 2043.84
DFS_Recursive, 4130, 8278, 3875.57, 6578.24, 2043.84
Dijkstra, 150, 14831, 90105.4, 89186.1, 35.814
A*, 144, 369, 1801.72, 1503.04, 47.232
BFS_Iterative, 143, 8587, 247.414, 70.25, 69.547
BFS_Recursive, 143, 8587, 232.82, 67.149, 69.547
DFS_Iterative, 3975, 8171, 5006.07, 6637.93, 2011
DFS_Recursive, 3975, 8171, 4907.91, 6615.93, 2011
Dijkstra, 153, 13799, 81973.1, 81179.6, 36.48
A*, 143, 366, 1352.06, 1094.46, 50.125
BFS_Iterative, 36, 2527, 122.006, 71.358, 19.195
BFS_Recursive, 36, 2527, 115.327, 72.693, 19.195
DFS_Iterative, 1744, 10000, 5502.25, 2791.83, 861.851
DFS_Recursive, 1744, 10000, 5483.58, 2775, 861.851
Dijkstra, 46, 6039, 47136.6, 46211.5, 12.326
A*, 36, 105, 619.978, 557.365, 19.227
BFS_Iterative, 125, 9049, 279.224, 221.029, 55.421
BFS_Recursive, 125, 9049, 264.322, 219.385, 55.421
DFS_Iterative, 3099, 6189, 8206.29, 4949.43, 1528.96
DFS_Recursive, 3099, 6189, 8231.34, 4922.26, 1528.96
Dijkstra, 129, 13091, 89488.9, 88649.2, 28.602
A*, 125, 328, 1420.14, 1171.2, 39.238
BFS_Iterative, 14, 333, 7.979, 3.99, 6.057
BFS_Recursive, 14, 333, 7.951, 2.992, 6.057
DFS_Iterative, 624, 4513, 8198.72, 966.188, 312.098
DFS_Recursive, 624, 4513, 8204.43, 969.805, 312.098
Dijkstra, 16, 545, 705.87, 694.146, 4.59
A*, 14, 41, 27.434, 23.935, 5.504
BFS_Iterative, 16, 544, 16.983, 8.974, 7.993
BFS_Recursive, 16, 544, 15.927, 8.977, 7.993
DFS_Iterative, 16, 47, 8130.33, 7.979, 7.993
DFS_Recursive, 16, 47, 8113.57, 7.98, 7.993
Dijkstra, 22, 1329, 4021.66, 3995.61, 6.413
A*, 16, 47, 72.779, 63.828, 7.993
BFS_Iterative, 113, 7161, 384.007, 311.644, 52.641
BFS_Recursive, 113, 7161, 379.767, 314.159, 52.641
DFS_Iterative, 4399, 8812, 4765.63, 6912.83, 2197.57
DFS_Recursive, 4399, 8812, 4808.11, 6914.28, 2197.57
Dijkstra, 127, 10527, 81045.5, 80464.1, 29.073
A*, 113, 309, 2664.8, 2307.97, 46.87
BFS_Iterative, 19, 461, 53.856, 40.89, 11.333
BFS_Recursive, 19, 461, 49.867, 40.919, 11.333
DFS_Iterative, 221, 9959, 4770.43, 364.026, 107.98
DFS_Recursive, 221, 9959, 4781.37, 357.076, 107.98
Dijkstra, 21, 609, 6079.25, 6082.36, 5.881
A*, 19, 50, 355.025, 315.159, 8.307
BFS_Iterative, 102, 6108, 150.624, 30.482, 53.804
BFS_Recursive, 102, 6108, 142.128, 27.948, 53.804
DFS_Iterative, 3198, 9207, 6643.79, 5111.8, 1583.11
DFS_Recursive, 3198, 9207, 6619.38, 5105.15, 1583.11
Dijkstra, 106, 8324, 36073.8, 36298.3, 26.275
A*, 102, 264, 510.66, 432.406, 36.928
BFS_Iterative, 57, 5433, 200.198, 116.225, 25.626
BFS_Recursive, 57, 5433, 188.497, 111.677, 25.626
DFS_Iterative, 1331, 10000, 6899.8, 2045.74, 682.537
DFS_Recursive, 1331, 10000, 6895.06, 2037.01, 682.537
Dijkstra, 63, 8128, 69273.4, 70013.2, 14.66
A*, 57, 150, 1017.63, 827.304, 18.412
BFS_Iterative, 29, 1673, 47.899, 20.922, 9.965
BFS_Recursive, 29, 1673, 46.359, 20.965, 9.965
DFS_Iterative, 249, 10000, 8287.15, 365.668, 124.427
DFS_Recursive, 249, 10000, 8390.63, 350.909, 124.427
Dijkstra, 37, 2329, 9767.65, 9822.6, 8.328
A*, 29, 80, 164.069, 143.492, 10.174
BFS_Iterative, 43, 1904, 135.148, 98.243, 16.684
BFS_Recursive, 43, 1904, 118.759, 95.744, 16.684
DFS_Iterative, 1343, 2709, 5973.29, 2122.31, 666.244
DFS_Recursive, 1343, 2709, 5976.28, 2113.53, 666.244
Dijkstra, 47, 2253, 21099.8, 21065.8, 10.122
A*, 43, 105, 805.487, 676.655, 11.339
BFS_Iterative, 110, 8995, 212.616, 107.246, 56.887
BFS_Recursive, 110, 8995, 202.852, 109.682, 56.887
DFS_Iterative, 4074, 9193, 8511.58, 6562, 2057.81
DFS_Recursive, 4074, 9193, 8437.35, 6576.63, 2057.81
Dijkstra, 120, 14713, 93507, 93152.4, 29.586
A*, 110, 309, 718.525, 610.239, 38.006
BFS_Iterative, 52, 5119, 166.854, 76.794, 27.253
BFS_Recursive, 52, 5119, 160.172, 75.039, 27.253
DFS_Iterative, 2108, 4274, 7002.87, 3265.76, 1049.88
DFS_Recursive, 2108, 4274, 7058.55, 3333.52, 1049.88
Dijkstra, 54, 7927, 44740, 45933.5, 14.471
A*, 52, 148, 652.057, 584.687, 19.716
BFS_Iterative, 84, 4937, 131.238, 36.902, 41.704
BFS_Recursive, 84, 4937, 129.653, 36.931, 41.704
DFS_Iterative, 4070, 8323, 8002.41, 6418.73, 2054.39
DFS_Recursive, 4070, 8323, 8262.61, 6444.59, 2054.39
Dijkstra, 120, 10815, 59060.5, 59337, 28.259
A*, 84, 246, 343.821, 302.05, 39.602
BFS_Iterative, 77, 7466, 213.211, 111.709, 37.603
BFS_Recursive, 77, 7466, 201.969, 111.74, 37.603
DFS_Iterative, 2061, 6169, 8335.66, 3374.33, 1016.79
DFS_Recursive, 2061, 6169, 8398.37, 3383.82, 1016.79
Dijkstra, 81, 11200, 77107.4, 74528.5, 19.093
A*, 77, 195, 959.625, 784.728, 25.46
BFS_Iterative, 94, 8865, 440.857, 190.997, 46.464
BFS_Recursive, 94, 8865, 363.044, 209.949, 46.464
DFS_Iterative, 1756, 3578, 444.881, 2759.74, 871.31
DFS_Recursive, 1756, 3578, 442.357, 2744.83, 871.31
Dijkstra, 94, 13838, 99194, 96378.9, 24.754
A*, 94, 260, 2312.06, 2666.61, 34.976
BFS_Iterative, 52, 5323, 164.562, 80.784, 28.609
BFS_Recursive, 52, 5323, 155.093, 75.825, 28.609
DFS_Iterative, 1496, 3062, 7596.4, 2297.88, 754.158
DFS_Recursive, 1496, 3062, 7507.06, 2286.01, 754.158
Dijkstra, 54, 6519, 45295.5, 48915.1, 12.942
A*, 52, 132, 773.879, 629.167, 16.858
BFS_Iterative, 93, 9257, 297.732, 99.246, 47.024
BFS_Recursive, 93, 9257, 237.165, 110.728, 47.024
DFS_Iterative, 3063, 6166, 10087.2, 5895.08, 1541.01
DFS_Recursive, 3063, 6166, 10293.9, 6127.16, 1541.01
Dijkstra, 95, 13858, 98015.5, 95601.2, 23.299
A*, 93, 244, 861.099, 671.975, 34.047
BFS_Iterative, 92, 6519, 352.003, 214.936, 42.348
BFS_Recursive, 92, 6519, 338.211, 216.84, 42.348
DFS_Iterative, 318, 4029, 10158.2, 656.068, 161.556
DFS_Recursive, 318, 4029, 10298.9, 620.241, 161.556
Dijkstra, 118, 11972, 109576, 93945.3, 26.724
A*, 92, 267, 1456.88, 1302.9, 42.04
BFS_Iterative, 16, 437, 42.955, 37.382, 6.79
BFS_Recursive, 16, 437, 41.861, 36.197, 6.79
DFS_Iterative, 416, 9759, 4442.62, 657.386, 207.959
DFS_Recursive, 416, 9759, 4505.6, 657.393, 207.959
Dijkstra, 16, 556, 5800.92, 5859.68, 4.637
A*, 16, 42, 323.294, 279.662, 6.032
BFS_Iterative, 20, 836, 50.92, 39.893, 9.822
BFS_Recursive, 20, 836, 50.865, 37.898, 9.822
DFS_Iterative, 128, 326, 6421.02, 139.058, 62.763
DFS_Recursive, 128, 326, 6197.06, 130.098, 62.763
Dijkstra, 22, 1060, 11512.6, 12077.1, 5.666
A*, 20, 57, 418.084, 369.001, 8.294
BFS_Iterative, 72, 6032, 243.552, 146.175, 35.11
BFS_Recursive, 72, 6032, 228.246, 144.839, 35.11
DFS_Iterative, 2844, 5732, 9082.95, 5649.16, 1437.35
DFS_Recursive, 2844, 5732, 9319.25, 6059.67, 1437.35
Dijkstra, 90, 9868, 70936.1, 60078.8, 20.85
A*, 72, 200, 903.248, 820.97, 31.011
BFS_Iterative, 60, 4149, 112.073, 28.923, 31.253
BFS_Recursive, 60, 4149, 105.733, 29.428, 31.253
DFS_Iterative, 2620, 5288, 5918.94, 4272.89, 1319.28
DFS_Recursive, 2620, 5288, 6038.96, 4172.03, 1319.28
Dijkstra, 72, 8227, 35468, 35476.8, 20.053
A*, 60, 174, 280.792, 239.887, 29.248
BFS_Iterative, 67, 7333, 270.085, 125.173, 34.616
BFS_Recursive, 67, 7333, 264.7, 123.178, 34.616
DFS_Iterative, 1789, 6833, 4006.82, 2917.26, 889.172
DFS_Recursive, 1789, 6833, 3968.19, 2845.74, 889.172
Dijkstra, 67, 11011, 73167, 74002.5, 17.462
A*, 67, 175, 1347.73, 1111.03, 22.95
BFS_Iterative, 16, 517, 47.869, 37.91, 7.338
BFS_Recursive, 16, 517, 46.071, 39.865, 7.338
DFS_Iterative, 194, 8853, 2216.8, 304.083, 101.838
DFS_Recursive, 194, 8853, 2205.31, 303.687, 101.838
Dijkstra, 18, 623, 6347.05, 6287.09, 4.99
A*, 16, 45, 362.823, 319.45, 5.977
BFS_Iterative, 82, 6318, 258.693, 158.129, 37.33
BFS_Recursive, 82, 6318, 252.832, 160.05, 37.33
DFS_Iterative, 516, 3935, 8409.14, 814.794, 255.96
DFS_Recursive, 516, 3935, 8289.14, 804.023, 255.96
Dijkstra, 96, 10188, 87851, 86822, 22.036
A*, 82, 239, 1202.92, 1057.68, 37.963
BFS_Iterative, 41, 3398, 95.252, 42.205, 20.803
BFS_Recursive, 41, 3398, 90.304, 41.397, 20.803
DFS_Iterative, 1031, 2142, 7822.25, 1725.04, 512.721
DFS_Recursive, 1031, 2142, 8008.99, 1637.62, 512.721
Dijkstra, 43, 3839, 18683.1, 17778.2, 10.098
A*, 41, 106, 328.002, 276.969, 13.091
BFS_Iterative, 84, 5981, 275.948, 198.088, 39.369
BFS_Recursive, 84, 5981, 268.755, 199.838, 39.369
DFS_Iterative, 3372, 7317, 5502.18, 5182.28, 1707.25
DFS_Recursive, 3372, 7317, 5688.61, 5336.97, 1707.25
Dijkstra, 98, 9196, 69200, 68859.9, 21.338
A*, 84, 238, 1862.86, 1540, 32.339
BFS_Iterative, 108, 7958, 261.213, 101.63, 53.377
BFS_Recursive, 108, 7958, 258.426, 101.572, 53.377
DFS_Iterative, 2312, 10000, 4833.25, 3705.06, 1172.37
DFS_Recursive, 2312, 10000, 4851.07, 3879.05, 1172.37
Dijkstra, 110, 10252, 50299.9, 50335, 26.153
A*, 108, 285, 1405.94, 1162.92, 39.637
BFS_Iterative, 141, 9948, 318.748, 287.065, 68.994
BFS_Recursive, 141, 9948, 312.397, 285.956, 68.994
DFS_Iterative, 3709, 10000, 8436.59, 6007.33, 1858.23
DFS_Recursive, 3709, 10000, 8520.86, 6192.15, 1858.23
Dijkstra, 143, 16070, 107133, 105914, 32.507
A*, 141, 362, 1735.02, 1431.08, 44.87
BFS_Iterative, 94, 7275, 309.87, 223.428, 51.938
BFS_Recursive, 94, 7275, 308.566, 228.507, 51.938
DFS_Iterative, 1682, 10000, 8060.38, 2770.85, 845.324
DFS_Recursive, 1682, 10000, 7869.72, 2811.98, 845.324
Dijkstra, 96, 11056, 92906.2, 92000.9, 23.963
A*, 94, 255, 1753.68, 1473.08, 32.581
BFS_Iterative, 94, 7808, 254.951, 92.029, 45.939
BFS_Recursive, 94, 7808, 243.355, 93.031, 45.939
DFS_Iterative, 1908, 10000, 5596.9, 3020.77, 963.802
DFS_Recursive, 1908, 10000, 5524.19, 3127.77, 963.802
Dijkstra, 96, 10217, 46384.9, 46254.3, 22.731
A*, 94, 243, 1160.41, 978.926, 33.348
BFS_Iterative, 126, 9286, 329.82, 259.767, 69.055
BFS_Recursive, 126, 9286, 371.387, 267.039, 69.055
DFS_Iterative, 2524, 7973, 8289.83, 3993.12, 1283.25
DFS_Recursive, 2524, 7973, 8260.98, 4001.28, 1283.25
Dijkstra, 126, 14768, 100103, 99769.8, 30.734
A*, 126, 331, 1696.59, 1414.03, 40.024
BFS_Iterative, 79, 7872, 228.843, 108.086, 40.396
BFS_Recursive, 79, 7872, 218.436, 108.578, 40.396
DFS_Iterative, 883, 10000, 8423.19, 1359.05, 451.242
DFS_Recursive, 883, 10000, 8385.28, 1367.08, 451.242
Dijkstra, 85, 11231, 81263.5, 81419.9, 19.391
A*, 79, 218, 770.069, 650.924, 30.817
BFS_Iterative, 46, 2026, 72.621, 21.941, 26.776
BFS_Recursive, 46, 2026, 61.501, 22.447, 26.776
DFS_Iterative, 2054, 4166, 7887.97, 3142.43, 1017.25
DFS_Recursive, 2054, 4166, 7235.94, 3109.55, 1017.25
Dijkstra, 68, 3895, 12625.6, 12737.5, 14.795
A*, 46, 135, 189.174, 166.209, 22.78
BFS_Iterative, 121, 9211, 349.672, 233.022, 65.226
BFS_Recursive, 121, 9211, 330.89, 236.151, 65.226
DFS_Iterative, 1309, 2693, 8185.96, 2053.41, 660.153
DFS_Recursive, 1309, 2693, 8321.77, 2324.78, 660.153
Dijkstra, 141, 14582, 103685, 103182, 31.013
A*, 121, 334, 1681.37, 1436.93, 47.013
BFS_Iterative, 149, 9945, 267.854, 239.808, 77.223
BFS_Recursive, 149, 9945, 254.296, 235.761, 77.223
DFS_Iterative, 4307, 9925, 8533.15, 7016.14, 2172.57
DFS_Recursive, 4307, 9925, 8464.77, 6775, 2172.57
Dijkstra, 151, 15902, 111774, 110939, 37.287
A*, 149, 390, 1631.89, 1294.24, 47.826
BFS_Iterative, 119, 9060, 264.939, 193.228, 61.53
BFS_Recursive, 119, 9060, 254.894, 186.141, 61.53
DFS_Iterative, 3485, 7081, 8293.81, 5543.04, 1765.68
DFS_Recursive, 3485, 7081, 8111.97, 5565.03, 1765.68
Dijkstra, 119, 13850, 90103.7, 89058.6, 30.319
A*, 119, 313, 1268.67, 1060.45, 43.029
BFS_Iterative, 27, 1125, 28.922, 6.981, 13.48
BFS_Recursive, 27, 1125, 27.954, 6.976, 13.48
DFS_Iterative, 1033, 2144, 4275.64, 1649.75, 513.708
DFS_Recursive, 1033, 2144, 4257.16, 1650.41, 513.708
Dijkstra, 33, 1727, 3114.77, 3092.77, 8.558
A*, 27, 79, 74.379, 63.836, 12.238
BFS_Iterative, 101, 8513, 305.174, 136.057, 50.048
BFS_Recursive, 101, 8513, 287.765, 142.62, 50.048
DFS_Iterative, 2373, 4798, 2870.53, 3845.03, 1208.04
DFS_Recursive, 2373, 4798, 2740.54, 3813.36, 1208.04
Dijkstra, 103, 12177, 69543.9, 68084.7, 25.092
A*, 101, 252, 1571.48, 1318.56, 36.38
BFS_Iterative, 51, 3872, 172.402, 91.727, 22.198
BFS_Recursive, 51, 3872, 171.053, 94.256, 22.198
DFS_Iterative, 155, 10000, 302.013, 234.402, 80.987
DFS_Recursive, 155, 10000, 298.2, 236.818, 80.987
Dijkstra, 67, 7047, 35156.3, 34871.1, 15.796
A*, 51, 151, 875.965, 765.291, 23.586
BFS_Iterative, 132, 9115, 362.338, 323.396, 68.754
BFS_Recursive, 132, 9115, 350.22, 330.748, 68.754
DFS_Iterative, 3352, 8149, 7809.18, 5202.9, 1694.27
DFS_Recursive, 3352, 8149, 10031, 6808.41, 1694.27
Dijkstra, 138, 14827, 123570, 121020, 32.901
A*, 132, 341, 2668.93, 2250.11, 45.022
BFS_Iterative, 101, 6091, 161.273, 17.951, 53.894
BFS_Recursive, 101, 6091, 142.849, 17.952, 53.894
DFS_Iterative, 4067, 8152, 8825.24, 7887.64, 2013.77
DFS_Recursive, 4067, 8152, 9018.34, 7704.43, 2013.77
Dijkstra, 133, 11387, 69923.4, 70314, 31.028
A*, 101, 275, 275.149, 235.399, 43.117
BFS_Iterative, 115, 7200, 358.541, 337.047, 53.557
BFS_Recursive, 115, 7200, 343.033, 307.958, 53.557
DFS_Iterative, 2495, 5049, 9598.05, 4722.25, 1246.21
DFS_Recursive, 2495, 5049, 9028.92, 4593.83, 1246.21
Dijkstra, 117, 9127, 85327.8, 87114.5, 26.097
A*, 115, 299, 2379.59, 2024.94, 34.935
