BFS_Recursive, 43, 1803, 14.236, 12.956, 21.474
DFS_Iterative, 733, 1637, 485.728, 273.294, 362.247
DFS_Recursive, 733, 1637, 483.916, 272.154, 362.247
Dijkstra, 45, 2377, 6403.97, 4231.39, 10.349
A*, 43, 117, 95.773, 80.783, 15.459
BFS_Iterative, 44, 1571, 8.997, 7.982, 22.186
BFS_Recursive, 44, 1571, 9.004, 7.951, 22.186
DFS_Iterative, 832, 1699, 490.689, 309.071, 427.634
DFS_Recursive, 832, 1699, 493.376, 308.125, 427.634
Dijkstra, 46, 2342, 5877.9, 3931.59, 11.674
A*, 44, 119, 48.87, 42.912, 14.3
BFS_Iterative, 12, 270, 3.988, 3.019, 4.108
BFS_Recursive, 12, 270, 4.984, 2.991, 4.108
DFS_Iterative, 250, 2500, 421.606, 81.76, 124.155
DFS_Recursive, 250, 2500, 419.963, 82.408, 124.155
Dijkstra, 12, 330, 665.734, 490.703, 3.525
A*, 12, 33, 28.928, 24.927, 3.562
BFS_Iterative, 32, 1538, 17.951, 10.998, 19.619
BFS_Recursive, 32, 1538, 16.983, 10.967, 19.619
DFS_Iterative, 32, 2500, 482.094, 9.974, 17.638
DFS_Recursive, 32, 2500, 484.674, 10.995, 17.638
Dijkstra, 50, 3249, 11747.9, 7723.5, 11.966
A*, 32, 94, 94.967, 84.012, 17.622
BFS_Iterative, 29, 1080, 7.072, 3.961, 12.586
BFS_Recursive, 29, 1080, 5.985, 5.015, 12.586
DFS_Iterative, 325, 2081, 493.681, 114.693, 161.121
DFS_Recursive, 325, 2081, 491.659, 115.719, 161.121
Dijkstra, 33, 1213, 2122.35, 1447.03, 6.522
A*, 29, 79, 29.997, 25.991, 10.244
BFS_Iterative, 42, 1244, 7.061, 0, 22.358
BFS_Recursive, 42, 1244, 5.985, 0, 22.358
DFS_Iterative, 1022, 2052, 407.938, 380.979, 506.498
DFS_Recursive, 1022, 2052, 407.878, 382.829, 506.498
Dijkstra, 54, 2916, 6856.45, 4569.9, 15.198
A*, 42, 84, 1.995, 1.994, 22.501
BFS_Iterative, 55, 2228, 29.948, 28.163, 28.365
BFS_Recursive, 55, 2228, 28.923, 28.946, 28.365
DFS_Iterative, 937, 1888, 413.229, 352.014, 485.235
DFS_Recursive, 937, 1888, 421.235, 364.604, 485.235
Dijkstra, 59, 3395, 11026.2, 7208.3, 13.673
A*, 55, 147, 222.406, 190.49, 15.532
BFS_Iterative, 66, 2438, 29.945, 32.91, 32.826
BFS_Recursive, 66, 2438, 28.923, 31.919, 32.826
DFS_Iterative, 770, 2500, 504.808, 280.876, 378.808
DFS_Recursive, 770, 2500, 505.804, 281.483, 378.808
Dijkstra, 68, 3990, 12403.1, 7994.89, 16.452
A*, 66, 169, 218.119, 184.076, 20.387
BFS_Iterative, 39, 1431, 23.147, 20.917, 17.713
BFS_Recursive, 39, 1431, 22.968, 20.915, 17.713
DFS_Iterative, 269, 578, 440.052, 95.857, 138.674
DFS_Recursive, 269, 578, 437.188, 94.969, 138.674
Dijkstra, 45, 2131, 9101.26, 5921.72, 10.062
A*, 39, 126, 178.764, 156.818, 13.501
BFS_Iterative, 57, 2490, 20.971, 20.94, 27.526
BFS_Recursive, 57, 2490, 19.945, 19.975, 27.526
DFS_Iterative, 841, 1655, 497.665, 313.165, 431.008
DFS_Recursive, 841, 1655, 497.67, 319.146, 431.008
Dijkstra, 63, 3967, 12317.7, 7805.98, 15.484
A*, 57, 151, 136.636, 118.682, 17.404
BFS_Iterative, 43, 2018, 11.968, 5.957, 21.374
BFS_Recursive, 43, 2018, 10.97, 5.984, 21.374
DFS_Iterative, 831, 2500, 490.716, 304.159, 417.369
DFS_Recursive, 831, 2500, 490.688, 304.245, 417.369
Dijkstra, 47, 2871, 6421.91, 4289.52, 10.942
A*, 43, 124, 41, 37.012, 15.501
BFS_Iterative, 37, 1456, 15.981, 8.978, 19.14
BFS_Recursive, 37, 1456, 15.088, 8.952, 19.14
DFS_Iterative, 247, 1367, 364.027, 84.808, 127.013
DFS_Recursive, 247, 1367, 363.999, 84.798, 127.013
Dijkstra, 43, 2431, 4643.17, 3119.28, 11.132
A*, 37, 100, 101.727, 86.3, 13.879
BFS_Iterative, 28, 1357, 18.976, 12.965, 13.571
BFS_Recursive, 28, 1357, 18.979, 12.964, 13.571
DFS_Iterative, 378, 792, 120.678, 132.672, 188.306
DFS_Recursive, 378, 792, 119.679, 132.65, 188.306
Dijkstra, 32, 1608, 5553.06, 3746.5, 7.249
A*, 28, 67, 127.013, 103.978, 9.279
BFS_Iterative, 45, 1681, 23.932, 16.955, 19.583
BFS_Recursive, 45, 1681, 23.91, 15.956, 19.583
DFS_Iterative, 1069, 2195, 377.022, 388.869, 556.066
DFS_Recursive, 1069, 2195, 375.997, 392.327, 556.066
Dijkstra, 53, 3292, 9853.13, 6458.77, 14.181
A*, 45, 134, 150.286, 129.882, 19.301
BFS_Iterative, 38, 2108, 28.808, 15.957, 17.016
BFS_Recursive, 38, 2108, 25.958, 15.957, 17.016
DFS_Iterative, 178, 1489, 65.823, 62.852, 92.875
DFS_Recursive, 178, 1489, 66.799, 62.857, 92.875
Dijkstra, 42, 3412, 9375.14, 6204.99, 11.37
A*, 38, 98, 165.897, 140.627, 13.361
BFS_Iterative, 25, 589, 15.958, 14.989, 14.646
BFS_Recursive, 25, 589, 14.957, 14.933, 14.646
DFS_Iterative, 385, 806, 279.253, 134.639, 193.713
DFS_Recursive, 385, 806, 279.253, 135.661, 193.713
Dijkstra, 33, 754, 3416.92, 2291.99, 7.429
A*, 25, 65, 128.982, 109.997, 11.548
BFS_Iterative, 52, 2150, 28.949, 26.901, 26.956
BFS_Recursive, 52, 2150, 26.957, 27.896, 26.956
DFS_Iterative, 644, 1971, 477.718, 242.325, 317.775
DFS_Recursive, 644, 1971, 477.722, 242.379, 317.775
Dijkstra, 52, 3479, 11975.9, 7739.39, 13.521
A*, 52, 135, 198.001, 168.082, 15.745
BFS_Iterative, 26, 1312, 20.943, 13.963, 11.823
BFS_Recursive, 26, 1312, 22.938, 13.963, 11.823
DFS_Iterative, 78, 203, 14.959, 23.936, 40.401
DFS_Recursive, 78, 203, 13.935, 22.954, 40.401
Dijkstra, 34, 2216, 7540.03, 4981.08, 8.164
A*, 26, 76, 130.053, 115.691, 12.071
BFS_Iterative, 38, 2134, 27.925, 16.955, 18.467
BFS_Recursive, 38, 2134, 27.926, 17.952, 18.467
DFS_Iterative, 382, 2500, 208.375, 136.638, 196.072
DFS_Recursive, 382, 2500, 206.444, 136.625, 196.072
Dijkstra, 40, 3415, 10136, 6709.55, 10.032
A*, 38, 106, 189.005, 162.987, 13.174
BFS_Iterative, 34, 977, 13.963, 6.982, 12.384
BFS_Recursive, 34, 977, 11.995, 7.979, 12.384
DFS_Iterative, 392, 818, 327.126, 145.04, 193.588
DFS_Recursive, 392, 818, 324.986, 145.846, 193.588
Dijkstra, 38, 1394, 2607.69, 1791.47, 9.497
A*, 34, 93, 93.782, 79.106, 14.206
BFS_Iterative, 23, 774, 10.996, 8.952, 12.395
BFS_Recursive, 23, 774, 10.183, 10.004, 12.395
DFS_Iterative, 321, 863, 428.932, 121.147, 164.242
DFS_Recursive, 321, 863, 430.98, 120.798, 164.242
Dijkstra, 25, 871, 3019.54, 2057.24, 6.044
A*, 23, 53, 73.832, 59.811, 8.399
BFS_Iterative, 39, 1499, 30.916, 24.934, 18.949
BFS_Recursive, 39, 1499, 30.918, 25.958, 18.949
DFS_Iterative, 805, 1630, 41.915, 296.21, 414.025
DFS_Recursive, 805, 1630, 40.896, 296.2, 414.025
Dijkstra, 45, 2213, 8387.94, 5523.04, 10.872
A*, 39, 107, 220.035, 190.004, 18.236
BFS_Iterative, 40, 1362, 7.974, 7.043, 17.519
BFS_Recursive, 40, 1362, 9.027, 5.98, 17.519
DFS_Iterative, 730, 1480, 464.242, 265.291, 361.186
DFS_Recursive, 730, 1480, 464.854, 266.13, 361.186
Dijkstra, 48, 1794, 3963.45, 2734.82, 10.518
A*, 40, 106, 45.879, 40.889, 14.364
BFS_Iterative, 18, 411, 8.976, 7.008, 9.402
BFS_Recursive, 18, 411, 8.978, 6.986, 9.402
DFS_Iterative, 196, 434, 261.328, 70.784, 91.664
DFS_Recursive, 196, 434, 260.304, 70.81, 91.664
Dijkstra, 20, 479, 1391.01, 978.043, 4.766
A*, 18, 49, 69.792, 59.84, 6.482
BFS_Iterative, 41, 1480, 25.954, 24.91, 17.62
BFS_Recursive, 41, 1480, 25.958, 23.909, 17.62
DFS_Iterative, 379, 794, 401.899, 135.867, 188.446
DFS_Recursive, 379, 794, 407.833, 136.647, 188.446
Dijkstra, 43, 1914, 8536.81, 5647.03, 10.032
A*, 41, 109, 197.953, 169.054, 14.518
BFS_Iterative, 20, 738, 9.975, 5.982, 8.361
BFS_Recursive, 20, 738, 8.97, 5.985, 8.361
DFS_Iterative, 356, 2500, 384.036, 123.995, 179.099
DFS_Recursive, 356, 2500, 383.973, 123.693, 179.099
Dijkstra, 22, 923, 2023.22, 1408.49, 5.168
A*, 20, 53, 55.42, 46.874, 7.219
BFS_Iterative, 41, 1467, 15.983, 7.979, 21.287
BFS_Recursive, 41, 1467, 14.961, 8.949, 21.287
DFS_Iterative, 171, 1350, 151.54, 67.819, 83.414
DFS_Recursive, 171, 1350, 150.596, 68.816, 83.414
Dijkstra, 51, 2855, 6033.81, 4057.05, 13.514
A*, 41, 114, 95.004, 83, 19.631
BFS_Iterative, 58, 2233, 29.006, 25.03, 30.036
BFS_Recursive, 58, 2233, 28.031, 26.021, 30.036
DFS_Iterative, 254, 549, 509.896, 93.752, 129.507
DFS_Recursive, 254, 549, 512.274, 94.148, 129.507
Dijkstra, 66, 3748, 12410.4, 8122.2, 16.303
A*, 58, 163, 171.568, 152.688, 25.006
BFS_Iterative, 75, 2443, 32.911, 20.967, 35.607
BFS_Recursive, 75, 2443, 31.915, 20.394, 35.607
DFS_Iterative, 883, 2500, 125.664, 329.146, 436.981
DFS_Recursive, 883, 2500, 124.67, 328.102, 436.981
Dijkstra, 77, 3936, 11844.2, 7702.32, 19.141
A*, 75, 197, 299.27, 248.309, 25.969
BFS_Iterative, 18, 625, 4.988, 2.992, 8.011
BFS_Recursive, 18, 625, 4.959, 2.992, 8.011
DFS_Iterative, 122, 679, 485.701, 39.891, 61.093
DFS_Recursive, 122, 679, 485.359, 40.253, 61.093
Dijkstra, 18, 649, 853.231, 587.079, 4.755
A*, 18, 46, 20.032, 15.96, 6.163
BFS_Iterative, 46, 1787, 14.99, 6.979, 21.566
BFS_Recursive, 46, 1787, 13.991, 5.988, 21.566
DFS_Iterative, 944, 1900, 373.224, 345.941, 489.271
DFS_Recursive, 944, 1900, 373.059, 345.025, 489.271
Dijkstra, 56, 2988, 7838.24, 5136.74, 13.475
A*, 46, 130, 67.953, 58.111, 19.364
BFS_Iterative, 31, 927, 11.991, 8.952, 13.247
BFS_Recursive, 31, 927, 11.996, 9.973, 13.247
DFS_Iterative, 619, 1269, 443.814, 237.365, 316.684
DFS_Recursive, 619, 1269, 447.452, 233.851, 316.684
Dijkstra, 31, 1171, 2827.7, 1933.99, 7.419
A*, 31, 87, 90.954, 74.067, 11.38
BFS_Iterative, 18, 677, 11.026, 7.953, 8.093
BFS_Recursive, 18, 677, 10.999, 7.978, 8.093
DFS_Iterative, 68, 2500, 105.931, 16.954, 34.212
